,State,County,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths,FIPS,Areaname,Land Area (Square Miles),Population per Square Mile
2446,TN,Davidson,5433,684410,793.82,845.47,0.20%,47037,"Davidson, TN",504.03,1357.8755232823444
2447,TN,Decatur,181,11769,1537.94,938.98,0.01%,47039,"Decatur, TN",333.85,35.252358843792116
2448,TN,Dekalb,255,19361,1317.08,1077.26,0.01%,47041,"DeKalb, TN",304.35,63.61425989814358
2449,TN,Dickson,596,52170,1142.42,1004.38,0.02%,47043,"Dickson, TN",489.9,106.49112063686466
2450,TN,Dyer,517,37708,1371.06,1108.67,0.02%,47045,"Dyer, TN",512.33,73.6009993558839
2451,TN,Fayette,451,39590,1139.18,843.69,0.02%,47047,"Fayette, TN",704.79,56.17276068048639
2452,TN,Fentress,259,18033,1436.26,1054.53,0.01%,47049,"Fentress, TN",498.61,36.16654298951084
2453,TN,Franklin,509,41700,1220.62,905.27,0.02%,47051,"Franklin, TN",554.54,75.19746095863239
2454,TN,Gibson,734,49401,1485.8,1116.79,0.03%,47053,"Gibson, TN",602.74,81.96071274513056
2455,TN,Giles,363,29307,1238.61,914.75,0.01%,47055,"Giles, TN",610.93,47.97112598824743
2456,TN,Grainger,286,23072,1239.6,991.6,0.01%,47057,"Grainger, TN",280.6,82.22380612972202
2457,TN,Greene,960,68615,1399.11,1029.63,0.03%,47059,"Greene, TN",622.17,110.28336306797178
2458,TN,Grundy,225,13389,1680.48,1224.47,0.01%,47061,"Grundy, TN",360.53,37.136992760657925
2459,TN,Hamblen,762,63785,1194.64,943.34,0.03%,47063,"Hamblen, TN",161.18,395.73768457625016
2460,TN,Hamilton,3551,357738,992.63,790.89,0.13%,47065,"Hamilton, TN",542.43,659.5099828549306
2461,TN,Hancock,94,6577,1429.22,1177.93,0.00%,47067,"Hancock, TN",222.34,29.580822164252947
2462,TN,Hardeman,338,25435,1328.88,1080.39,0.01%,47069,"Hardeman, TN",667.77,38.08946194048849
2463,TN,Hardin,383,25679,1491.49,1022.26,0.01%,47071,"Hardin, TN",577.32,44.479664657382386
2464,TN,Hawkins,736,56563,1301.2,980.37,0.03%,47073,"Hawkins, TN",486.98,116.15056059797116
2465,TN,Haywood,211,17853,1181.87,910.57,0.01%,47075,"Haywood, TN",533.11,33.48839826677421
2466,TN,Henderson,345,27822,1240.03,1001.18,0.01%,47077,"Henderson, TN",520.07,53.496644682446586
2467,TN,Henry,480,32310,1485.61,980.02,0.02%,47079,"Henry, TN",562.1,57.48087528909446
2468,TN,Hickman,294,24295,1210.13,1033.97,0.01%,47081,"Hickman, TN",612.5,39.66530612244898
2469,TN,Houston,127,8134,1561.35,1123.15,0.00%,47083,"Houston, TN",200.29,40.611113884866946
2470,TN,Humphreys,230,18347,1253.61,938.95,0.01%,47085,"Humphreys, TN",530.98,34.55309051188369
2471,TN,Jackson,145,11566,1253.67,857.31,0.01%,47087,"Jackson, TN",308.32,37.51297353399066
2472,TN,Jefferson,628,53535,1173.06,892.6,0.02%,47089,"Jefferson, TN",274.08,195.32618213660245
2473,TN,Johnson,250,17754,1408.13,1007.56,0.01%,47091,"Johnson, TN",298.48,59.481372286250334
2474,TN,Knox,4413,456132,967.48,847.3,0.16%,47093,"Knox, TN",508.22,897.5089528157097
2475,TN,Lake,109,7560,1441.8,1256.92,0.00%,47095,"Lake, TN",165.78,45.60260586319218
2476,TN,Lauderdale,329,26773,1228.85,1157.4,0.01%,47097,"Lauderdale, TN",471.99,56.72365939956355
2477,TN,Lawrence,528,43081,1225.6,972.99,0.02%,47099,"Lawrence, TN",617.13,69.80863027238993
2478,TN,Lewis,144,11904,1209.68,887.07,0.01%,47101,"Lewis, TN",282.09,42.19929809635223
2479,TN,Lincoln,436,33645,1295.88,988.72,0.02%,47103,"Lincoln, TN",570.34,58.99112809902864
2480,TN,Loudon,679,51454,1319.63,863.73,0.02%,47105,"Loudon, TN",229.22,224.4743041619405
2481,TN,Macon,257,23450,1095.95,952.43,0.01%,47111,"Macon, TN",307.14,76.34954743765059
2482,TN,Madison,1048,97663,1073.08,887.01,0.04%,47113,"Madison, TN",557.12,175.29975588742101
2483,TN,Marion,392,28446,1378.05,1032.54,0.01%,47115,"Marion, TN",498.16,57.10213585996467
2484,TN,Marshall,353,31915,1106.06,990.3,0.01%,47117,"Marshall, TN",375.46,85.00239705960689
2485,TN,Maury,976,89981,1084.67,951.33,0.04%,47119,"Maury, TN",613.14,146.7544117167368
2486,TN,Mcminn,691,52850,1307.47,974.87,0.03%,47107,"McMinn, TN",430.13,122.86983005137982
2487,TN,Mcnairy,384,25935,1480.62,1095.27,0.01%,47109,"McNairy, TN",562.86,46.07717727321181
2488,TN,Meigs,174,12005,1449.4,1136.63,0.01%,47121,"Meigs, TN",195.12,61.526240262402624
2489,TN,Monroe,572,45970,1244.29,962.64,0.02%,47123,"Monroe, TN",635.57,72.3287757446072
2490,TN,Montgomery,1248,195734,637.6,872.18,0.05%,47125,"Montgomery, TN",539.18,363.0216254312104
2491,TN,Moore,59,6323,933.1,641.61,0.00%,47127,"Moore, TN",129.22,48.932053861631324
2492,TN,Morgan,251,21554,1164.52,994.94,0.01%,47129,"Morgan, TN",522.18,41.27695430694397
2493,TN,Obion,348,30578,1138.07,826.65,0.01%,47131,"Obion, TN",544.73,56.13423163769207
2494,TN,Overton,310,22051,1405.83,1043.65,0.01%,47133,"Overton, TN",433.48,50.86970563809172
2495,TN,Perry,124,7964,1557.01,1122.19,0.00%,47135,"Perry, TN",414.73,19.202854869433125
2496,TN,Pickett,75,5142,1458.58,851.16,0.00%,47137,"Pickett, TN",162.98,31.549883421278686
2497,TN,Polk,212,16772,1264.01,919.44,0.01%,47139,"Polk, TN",434.68,38.584705990613784
2498,TN,Putnam,850,75931,1119.44,963.39,0.03%,47141,"Putnam, TN",401.1,189.3069060084767
2499,TN,Rhea,416,32442,1282.29,1037.55,0.02%,47143,"Rhea, TN",315.38,102.86638341048894
2500,TN,Roane,729,52874,1378.75,916.64,0.03%,47145,"Roane, TN",360.71,146.58312772032937
2501,TN,Robertson,701,69165,1013.52,966.44,0.03%,47147,"Robertson, TN",476.29,145.21614982468662
2502,TN,Rutherford,1941,308251,629.68,785.28,0.07%,47149,"Rutherford, TN",619.36,497.69277964350294
2503,TN,Scott,265,21947,1207.45,1072.33,0.01%,47151,"Scott, TN",532.3,41.23050911140335
2504,TN,Sequatchie,160,14897,1074.04,793.82,0.01%,47153,"Sequatchie, TN",265.86,56.03325058301361
2505,TN,Sevier,1063,96673,1099.58,881.91,0.04%,47155,"Sevier, TN",592.5,163.16118143459914
2506,TN,Shelby,8129,934603,869.78,868.05,0.30%,47157,"Shelby, TN",763.17,1224.6327816869111
2507,TN,Smith,210,19447,1079.86,995.12,0.01%,47159,"Smith, TN",314.29,61.87597441853065
2508,TN,Stewart,163,13182,1236.53,951.02,0.01%,47161,"Stewart, TN",459.33,28.69832146822546
2509,TN,Sullivan,2013,156667,1284.89,876.38,0.07%,47163,"Sullivan, TN",413.36,379.0086123475905
2510,TN,Sumner,1589,180063,882.47,799.83,0.06%,47165,"Sumner, TN",529.45,340.0944376239494
2511,TN,Tipton,627,61303,1022.79,1002.73,0.02%,47167,"Tipton, TN",458.37,133.74130069594432
2512,TN,Trousdale,111,8271,1342.04,1209.01,0.00%,47169,"Trousdale, TN",114.19,72.43191172607058
2513,TN,Unicoi,284,17719,1602.8,1015.08,0.01%,47171,"Unicoi, TN",186.17,95.17645163023045
2514,TN,Union,204,19140,1065.83,933.97,0.01%,47173,"Union, TN",223.55,85.61842988145828
2515,TN,Van Buren,99,5689,1740.2,1298.22,0.00%,47175,"Van Buren, TN",273.42,20.806817350596152
2516,TN,Warren,526,40516,1298.25,1034.87,0.02%,47177,"Warren, TN",432.68,93.63964130535268
2517,TN,Washington,1408,127440,1104.83,883.23,0.05%,47179,"Washington, TN",326.47,390.3574601035317
2518,TN,Wayne,214,16713,1280.44,948.24,0.01%,47181,"Wayne, TN",734.1,22.766653044544338
2519,TN,Weakley,394,33507,1175.87,930.88,0.01%,47183,"Weakley, TN",580.36,57.73485422840995
2520,TN,White,377,26653,1414.47,1015.65,0.01%,47185,"White, TN",376.67,70.75955080043539
2521,TN,Williamson,1214,219107,554.07,589.96,0.04%,47187,"Williamson, TN",582.6,376.084792310333
2522,TN,Wilson,1088,132781,819.39,768.05,0.04%,47189,"Wilson, TN",570.83,232.61040940385053
2523,TX,Anderson,651,57734,1127.59,1053.49,0.02%,48001,"Anderson, TX",1062.6,54.332768680594775
2524,TX,Andrews,109,17760,613.74,726.28,0.00%,48003,"Andrews, TX",1500.71,11.834398384764544
2525,TX,Angelina,907,87791,1033.14,876.51,0.03%,48005,"Angelina, TX",797.78,110.04412243977036
2526,TX,Aransas,339,25721,1317.99,786.5,0.01%,48007,"Aransas, TX",252.07,102.0391161185385
2527,TX,Archer,100,8703,1149.03,893.02,0.00%,48009,"Archer, TX",903.11,9.636699848301978
2528,TX,Armstrong,27,1876,1439.23,1097.16,0.00%,48011,"Armstrong, TX",909.11,2.0635566653100286
2529,TX,Atascosa,378,48797,774.64,729.03,0.01%,48013,"Atascosa, TX",1219.54,40.01262771208817
2530,TX,Austin,287,29758,964.45,737.8,0.01%,48015,"Austin, TX",646.51,46.02867705062567
2531,TX,Bailey,75,7181,1044.42,935.08,0.00%,48017,"Bailey, TX",826.8,8.685292694726657
2532,TX,Bandera,215,21776,987.33,617.59,0.01%,48019,"Bandera, TX",790.96,27.531101446343683
2533,TX,Bastrop,702,82733,848.51,827.87,0.03%,48021,"Bastrop, TX",888.15,93.15205764791983
2534,TX,Baylor,66,3697,1785.23,993.49,0.00%,48023,"Baylor, TX",867.48,4.261769723797666
2535,TX,Bee,249,32750,760.31,808.46,0.01%,48025,"Bee, TX",880.24,37.205762064891395
2536,TX,Bell,2164,340411,635.7,754.23,0.08%,48027,"Bell, TX",1051.02,323.8863199558524
2537,TX,Bexar,13216,1928680,685.24,731.23,0.48%,48029,"Bexar, TX",1239.82,1555.612911551677
2538,TX,Blanco,135,11392,1185.04,767.84,0.00%,48031,"Blanco, TX",709.25,16.062037363412056
2539,TX,Borden,Suppressed,633,Suppressed,Suppressed,Suppressed,48033,"Borden, TX",897.44,0.7053396327331075
2540,TX,Bosque,258,18097,1425.65,861.09,0.01%,48035,"Bosque, TX",982.98,18.41034405583023
2541,TX,Bowie,954,93860,1016.41,843.93,0.03%,48037,"Bowie, TX",885.01,106.05529881018293
2542,TX,Brazoria,2388,354195,674.2,759.85,0.09%,48039,"Brazoria, TX",1357.7,260.8786919054283
2543,TX,Brazos,959,220417,435.08,625.45,0.03%,48041,"Brazos, TX",585.45,376.4915876676061
2544,TX,Brewster,89,9200,967.39,684.77,0.00%,48043,"Brewster, TX",6183.73,1.4877751777648767
2545,TX,Briscoe,25,1474,1696.07,1063.72,0.00%,48045,"Briscoe, TX",900.0,1.6377777777777778
2546,TX,Brooks,69,7214,956.47,730.49,0.00%,48047,"Brooks, TX",943.36,7.647133649932157
2547,TX,Brown,503,38271,1314.31,946.27,0.02%,48049,"Brown, TX",944.43,40.52285505543026
2548,TX,Burleson,246,17760,1385.14,943.2,0.01%,48051,"Burleson, TX",659.03,26.948697327890994
2549,TX,Burnet,489,46243,1057.46,708.67,0.02%,48053,"Burnet, TX",994.26,46.50996721179571
2550,TX,Caldwell,329,41161,799.3,745.61,0.01%,48055,"Caldwell, TX",545.26,75.48875765689763
2551,TX,Calhoun,203,21965,924.2,766.88,0.01%,48057,"Calhoun, TX",506.84,43.337147817851786
2552,TX,Callahan,187,13820,1353.11,947.59,0.01%,48059,"Callahan, TX",899.37,15.36631197393731
2553,TX,Cameron,2728,422135,646.24,642.59,0.10%,48061,"Cameron, TX",890.92,473.8191981322678
2554,TX,Camp,156,12867,1212.4,992.51,0.01%,48063,"Camp, TX",195.83,65.70494816933054
2555,TX,Carson,58,6057,957.57,763.05,0.00%,48065,"Carson, TX",920.22,6.582121666557997
2556,TX,Cass,431,30375,1418.93,938.91,0.02%,48067,"Cass, TX",936.96,32.4186731557377
2557,TX,Castro,50,7669,651.98,596.74,0.00%,48069,"Castro, TX",894.43,8.574175732030456
2558,TX,Chambers,281,39899,704.28,822.15,0.01%,48071,"Chambers, TX",597.14,66.81682687476973
2559,TX,Cherokee,553,51668,1070.29,896.63,0.02%,48073,"Cherokee, TX",1052.91,49.07162055636284
2560,TX,Childress,89,7052,1262.05,1085.68,0.00%,48075,"Childress, TX",696.41,10.12621875044873
2561,TX,Clay,118,10193,1157.66,788.36,0.00%,48077,"Clay, TX",1088.72,9.362370490116835
2562,TX,Cochran,30,2882,1040.94,948.14,0.00%,48079,"Cochran, TX",775.15,3.717990066438754
2563,TX,Coke,56,3264,1715.69,921.21,0.00%,48081,"Coke, TX",911.47,3.581028448550144
2564,TX,Coleman,122,8420,1448.93,971.51,0.00%,48083,"Coleman, TX",1261.95,6.672213637624312
2565,TX,Collin,4208,939585,447.86,562.08,0.15%,48085,"Collin, TX",841.23,1116.9180842338005
2566,TX,Collingsworth,39,3016,1293.1,965.94,0.00%,48087,"Collingsworth, TX",918.44,3.2838291015199683
2567,TX,Colorado,263,21019,1251.25,789.21,0.01%,48089,"Colorado, TX",960.27,21.888635487935684
2568,TX,Comal,1152,134788,854.68,688.24,0.04%,48091,"Comal, TX",559.48,240.91656538214056
2569,TX,Comanche,171,13484,1268.17,795.04,0.01%,48093,"Comanche, TX",937.75,14.379098906958145
2570,TX,Concho,31,4279,724.47,636.8,0.00%,48095,"Concho, TX",983.8,4.349461272616385
2571,TX,Cooke,408,39266,1039.07,806.23,0.01%,48097,"Cooke, TX",874.76,44.88774063743198
2572,TX,Coryell,461,74686,617.25,816.62,0.02%,48099,"Coryell, TX",1052.07,70.98957293716198
2573,TX,Cottle,26,1402,1854.49,1202.68,0.00%,48101,"Cottle, TX",900.56,1.5568090965621393
2574,TX,Crane,27,4830,559.01,556.34,0.00%,48103,"Crane, TX",785.07,6.152317627727464
2575,TX,Crockett,35,3675,952.38,823.01,0.00%,48105,"Crockett, TX",2807.33,1.3090730338079244
2576,TX,Crosby,66,5992,1101.47,826.5,0.00%,48107,"Crosby, TX",900.2,6.656298600311041
2577,TX,Culberson,24,2198,1091.9,793,0.00%,48109,"Culberson, TX",3812.8,0.5764792278640369
2578,TX,Dallam,48,7056,680.27,917.2,0.00%,48111,"Dallam, TX",1503.26,4.693798810584996
2579,TX,Dallas,16048,2574984,623.23,740.85,0.58%,48113,"Dallas, TX",871.28,2955.4035442108166
2580,TX,Dawson,126,13111,961.03,823.02,0.00%,48115,"Dawson, TX",900.31,14.562761715409138
2581,TX,Deaf Smith,150,18830,796.6,784.21,0.01%,48117,"Deaf Smith, TX",1496.87,12.57958272929513
2582,TX,Delta,71,5215,1361.46,987.61,0.00%,48119,"Delta, TX",256.83,20.30526028890706
2583,TX,Denton,3627,806180,449.9,622.53,0.13%,48121,"Denton, TX",878.43,917.7509875573467
2584,TX,Dewitt,271,20865,1298.83,874.67,0.01%,48123,"DeWitt, TX",908.98,22.95430042465181
2585,TX,Dickens,28,2184,1282.05,843.24,0.00%,48125,"Dickens, TX",901.72,2.422037883156634
2586,TX,Dimmit,98,10794,907.91,809.67,0.00%,48127,"Dimmit, TX",1328.88,8.122629582806573
2587,TX,Donley,53,3405,1556.53,977.77,0.00%,48129,"Donley, TX",926.89,3.6735750736333332
2588,TX,Duval,121,11428,1058.8,833.86,0.00%,48131,"Duval, TX",1793.48,6.371969578696166
2589,TX,Eastland,263,18274,1439.2,934.37,0.01%,48133,"Eastland, TX",926.49,19.723904197562845
2590,TX,Ector,1170,157462,743.04,907.65,0.04%,48135,"Ector, TX",897.69,175.4079916229433
2591,TX,Edwards,24,1911,1255.89,761.81,0.00%,48137,"Edwards, TX",2117.86,0.9023259327812037
2592,TX,El Paso,5218,837918,622.73,645.6,0.19%,48141,"El Paso, TX",1012.69,827.4180647582182
2593,TX,Ellis,1228,168499,728.79,782.95,0.04%,48139,"Ellis, TX",935.49,180.11844060332018
2594,TX,Erath,352,41659,844.96,811.88,0.01%,48143,"Erath, TX",1083.07,38.46381120333866
2595,TX,Falls,193,17273,1117.35,880.3,0.01%,48145,"Falls, TX",765.48,22.5649265820139
2596,TX,Fannin,461,34031,1354.65,1019.99,0.02%,48147,"Fannin, TX",890.84,38.20102375286247
2597,TX,Fayette,298,25149,1184.94,670,0.01%,48149,"Fayette, TX",950.01,26.472352922600816
2598,TX,Fisher,48,3854,1245.46,722.08,0.00%,48151,"Fisher, TX",898.94,4.287271675528956
2599,TX,Floyd,64,5917,1081.63,755.33,0.00%,48153,"Floyd, TX",992.14,5.963876065877799
2600,TX,Foard,20,1183,1690.62,1054.52,0.00%,48155,"Foard, TX",704.4,1.679443498012493
2601,TX,Fort Bend,3160,741237,426.31,535.88,0.12%,48157,"Fort Bend, TX",861.48,860.4227608301992
2602,TX,Franklin,123,10607,1159.61,832.64,0.00%,48159,"Franklin, TX",284.39,37.29737332536306
2603,TX,Freestone,194,19624,988.59,719.15,0.01%,48161,"Freestone, TX",877.74,22.357417914188712
2604,TX,Frio,128,18956,675.25,750.18,0.00%,48163,"Frio, TX",1133.5,16.723423026025586
2605,TX,Gaines,120,20478,585.99,767.59,0.00%,48165,"Gaines, TX",1502.38,13.630373141282497
2606,TX,Galveston,2776,329431,842.67,812.37,0.10%,48167,"Galveston, TX",378.36,870.6813616661381
2607,TX,Garza,33,6442,512.26,552.22,0.00%,48169,"Garza, TX",893.41,7.210575211828836
2608,TX,Gillespie,357,26521,1346.1,653.79,0.01%,48171,"Gillespie, TX",1058.21,25.062133224974247
2609,TX,Glasscock,Suppressed,1314,Suppressed,Suppressed,Suppressed,48173,"Glasscock, TX",900.22,1.4596431983292972
2610,TX,Goliad,104,7517,1383.53,958.92,0.00%,48175,"Goliad, TX",852.01,8.822666400629101
2611,TX,Gonzales,214,20876,1025.1,845.81,0.01%,48177,"Gonzales, TX",1066.69,19.570821888271194
2612,TX,Gray,260,22725,1144.11,964.22,0.01%,48179,"Gray, TX",925.97,24.5418318088059
2613,TX,Grayson,1357,128235,1058.21,846.95,0.05%,48181,"Grayson, TX",932.8,137.47319897084049
2614,TX,Gregg,1250,123745,1010.14,880.83,0.05%,48183,"Gregg, TX",273.3,452.7808269301134
2615,TX,Grimes,283,27671,1022.73,842.05,0.01%,48185,"Grimes, TX",787.46,35.13956264445178
2616,TX,Guadalupe,1096,155265,705.89,695.74,0.04%,48187,"Guadalupe, TX",711.3,218.28342471531002
2617,TX,Hale,308,34263,898.93,889.61,0.01%,48189,"Hale, TX",1004.68,34.10339610622288
2618,TX,Hall,43,3138,1370.3,828.21,0.00%,48191,"Hall, TX",883.49,3.551822884243172
2619,TX,Hamilton,149,8304,1794.32,980.72,0.01%,48193,"Hamilton, TX",835.91,9.934083812850666
2620,TX,Hansford,46,5538,830.62,728.18,0.00%,48195,"Hansford, TX",919.81,6.020808645263696
2621,TX,Hardeman,49,3906,1254.48,895.35,0.00%,48197,"Hardeman, TX",695.11,5.6192545064809885
2622,TX,Hardin,610,56322,1083.06,930.45,0.02%,48199,"Hardin, TX",890.57,63.24264235265055
2623,TX,Harris,25997,4589928,566.39,703.56,0.95%,48201,"Harris, TX",1703.48,2694.4419658581255
2624,TX,Harrison,692,66534,1040.07,891,0.03%,48203,"Harrison, TX",899.95,73.9307739318851
2625,TX,Hartley,52,5747,904.82,701.46,0.00%,48205,"Hartley, TX",1462.03,3.9308358925603444
2626,TX,Haskell,85,5681,1496.22,970.05,0.00%,48207,"Haskell, TX",903.13,6.290345797393509
2627,TX,Hays,1088,204470,532.11,686.04,0.04%,48209,"Hays, TX",677.98,301.58706746511695
2628,TX,Hemphill,37,4129,896.1,840.24,0.00%,48211,"Hemphill, TX",906.29,4.555936841408379
2629,TX,Henderson,1081,79901,1352.92,929.6,0.04%,48213,"Henderson, TX",873.75,91.44606580829756
2630,TX,Hidalgo,4341,849843,510.8,590.12,0.16%,48215,"Hidalgo, TX",1570.87,541.0014832545023
2631,TX,Hill,453,35077,1291.44,904.75,0.02%,48217,"Hill, TX",958.86,36.58198277120748
2632,TX,Hockley,215,23275,923.74,892.71,0.01%,48219,"Hockley, TX",908.39,25.62225475841874
2633,TX,Hood,676,56857,1188.95,737.97,0.02%,48221,"Hood, TX",420.64,135.16783948269304
2634,TX,Hopkins,363,36400,997.25,770.66,0.01%,48223,"Hopkins, TX",767.17,47.447110809859616
2635,TX,Houston,302,22754,1327.24,890.15,0.01%,48225,"Houston, TX",1230.91,18.48551071971143
2636,TX,Howard,366,36708,997.06,961.7,0.01%,48227,"Howard, TX",900.79,40.750896435351194
2637,TX,Hudspeth,23,4053,567.48,522.89,0.00%,48229,"Hudspeth, TX",4570.98,0.8866807555491384
2638,TX,Hunt,927,92073,1006.81,879.5,0.03%,48231,"Hunt, TX",840.32,109.5689737242955
2639,TX,Hutchinson,242,21511,1125.01,949.43,0.01%,48233,"Hutchinson, TX",887.42,24.23993148678191
2640,TX,Irion,15,1557,Unreliable,Unreliable,0.00%,48235,"Irion, TX",1051.56,1.4806573091407054
2641,TX,Jack,103,8744,1177.95,986.83,0.00%,48237,"Jack, TX",910.66,9.601827246173105
2642,TX,Jackson,151,14869,1015.54,796.07,0.01%,48239,"Jackson, TX",829.44,17.92655285493827
2643,TX,Jasper,419,35648,1175.38,910.65,0.02%,48241,"Jasper, TX",938.85,37.96985673962827
2644,TX,Jeff Davis,15,2200,Unreliable,Unreliable,0.00%,48243,"Jeff Davis, TX",2264.56,0.9714911505987919
2645,TX,Jefferson,2549,254679,1000.87,909.17,0.09%,48245,"Jefferson, TX",876.3,290.62992125984255
2646,TX,Jim Hogg,46,5146,893.9,941.78,0.00%,48247,"Jim Hogg, TX",1136.14,4.52937138028764
2647,TX,Jim Wells,369,41149,896.74,828.05,0.01%,48249,"Jim Wells, TX",864.97,47.57274818779842
2648,TX,Johnson,1418,163274,868.48,873.65,0.05%,48251,"Johnson, TX",724.69,225.3018532061985
2649,TX,Jones,188,20009,939.58,846.58,0.01%,48253,"Jones, TX",928.55,21.54865112271822
2650,TX,Karnes,121,15254,793.23,696.8,0.00%,48255,"Karnes, TX",747.56,20.405051099577292
2651,TX,Kaufman,918,118350,775.67,856.62,0.03%,48257,"Kaufman, TX",780.7,151.59472268477006
2652,TX,Kendall,379,42540,890.93,635.42,0.01%,48259,"Kendall, TX",662.45,64.21616725790625
2653,TX,Kenedy,Suppressed,404,Suppressed,Suppressed,Suppressed,48261,"Kenedy, TX",1458.33,0.27702920463818204
2654,TX,Kent,Suppressed,769,Suppressed,Suppressed,Suppressed,48263,"Kent, TX",902.51,0.8520681211288518
2655,TX,Kerr,724,51504,1405.72,751.49,0.03%,48265,"Kerr, TX",1103.32,46.680926657723965
2656,TX,Kimble,55,4423,1243.5,678.32,0.00%,48267,"Kimble, TX",1250.99,3.535599804954476
2657,TX,King,Suppressed,289,Suppressed,Suppressed,Suppressed,48269,"King, TX",910.87,0.31727908483098577
2658,TX,Kinney,29,3590,807.8,479.25,0.00%,48271,"Kinney, TX",1360.06,2.6395894298780935
2659,TX,Kleberg,276,31690,870.94,879.69,0.01%,48273,"Kleberg, TX",881.31,35.95783549488829
2660,TX,Knox,52,3806,1366.26,966.05,0.00%,48275,"Knox, TX",850.62,4.474383390938375
2661,TX,La Salle,65,7613,853.8,869.86,0.00%,48283,"La Salle, TX",1486.69,5.120771647081772
2662,TX,Lamar,564,49791,1132.73,844.32,0.02%,48277,"Lamar, TX",907.19,54.884864251149146
2663,TX,Lamb,162,13275,1220.34,965.51,0.01%,48279,"Lamb, TX",1016.18,13.06363045917062
2664,TX,Lampasas,220,20760,1059.73,765,0.01%,48281,"Lampasas, TX",712.84,29.12294484035688
2665,TX,Lavaca,248,19809,1251.96,734.27,0.01%,48285,"Lavaca, TX",969.71,20.427756752018645
2666,TX,Lee,182,17055,1067.14,819.86,0.01%,48287,"Lee, TX",629.02,27.11360529076977
2667,TX,Leon,211,17299,1219.72,871.74,0.01%,48289,"Leon, TX",1073.15,16.11983413315939
2668,TX,Liberty,829,81704,1014.64,1041.09,0.03%,48291,"Liberty, TX",1158.42,70.53055023221283
2669,TX,Limestone,263,23468,1120.67,869.32,0.01%,48293,"Limestone, TX",905.29,25.923184835798473
2670,TX,Lipscomb,28,3487,802.98,669.31,0.00%,48295,"Lipscomb, TX",932.18,3.7406938574095134
2671,TX,Live Oak,130,12056,1078.3,742.32,0.00%,48297,"Live Oak, TX",1039.7,11.595652592093872
2672,TX,Llano,300,20362,1473.33,702.72,0.01%,48299,"Llano, TX",934.03,21.800156311895766
2673,TX,Loving,Suppressed,113,Suppressed,Suppressed,Suppressed,48301,"Loving, TX",668.93,0.16892649455099937
2674,TX,Lubbock,2438,303137,804.26,838.1,0.09%,48303,"Lubbock, TX",895.6,338.47364895042426
2675,TX,Lynn,62,5711,1085.62,916.93,0.00%,48305,"Lynn, TX",891.87,6.4033995985962076
2676,TX,Madison,134,13987,958.03,879.63,0.00%,48313,"Madison, TX",466.07,30.010513442186795
2677,TX,Marion,174,10147,1714.79,1122.73,0.01%,48315,"Marion, TX",380.88,26.640936777987818
2678,TX,Martin,42,5723,733.88,821.03,0.00%,48317,"Martin, TX",914.94,6.255054976282597
2679,TX,Mason,51,4111,1240.57,720.31,0.00%,48319,"Mason, TX",928.8,4.426141257536607
2680,TX,Matagorda,426,37187,1145.56,971.4,0.02%,48321,"Matagorda, TX",1100.28,33.79776057003672
2681,TX,Maverick,403,57685,698.62,771.81,0.01%,48323,"Maverick, TX",1279.26,45.09247533730438
2682,TX,Mcculloch,77,8172,942.24,576.69,0.00%,48307,"McCulloch, TX",1065.6,7.668918918918919
2683,TX,Mclennan,2033,247934,819.98,747.47,0.07%,48309,"McLennan, TX",1037.1,239.06469964323597
2684,TX,Mcmullen,Suppressed,804,Suppressed,Suppressed,Suppressed,48311,"McMullen, TX",1139.43,0.7056159658776756
2685,TX,Medina,412,49283,835.99,726.67,0.02%,48325,"Medina, TX",1325.36,37.18461399167019
2686,TX,Menard,41,2123,1931.23,1031.63,0.00%,48327,"Menard, TX",902.03,2.3535802578628204
2687,TX,Midland,1096,162565,674.19,761.14,0.04%,48329,"Midland, TX",900.3,180.56758858158392
2688,TX,Milam,308,24871,1238.39,851.71,0.01%,48331,"Milam, TX",1016.93,24.456943939110854
2689,TX,Mills,68,4907,1385.78,837.97,0.00%,48333,"Mills, TX",748.26,6.557880950471762
2690,TX,Mitchell,107,8720,1227.06,1144.59,0.00%,48335,"Mitchell, TX",911.09,9.570953473312187
2691,TX,Montague,258,19414,1328.94,925.5,0.01%,48337,"Montague, TX",930.91,20.854862446423393
2692,TX,Montgomery,3627,556203,652.1,687.98,0.13%,48339,"Montgomery, TX",1041.74,533.9172922226276
2693,TX,Moore,141,22120,637.43,748.46,0.01%,48341,"Moore, TX",899.69,24.586246373750956
2694,TX,Morris,177,12593,1405.54,1013.35,0.01%,48343,"Morris, TX",251.99,49.97420532560816
2695,TX,Motley,16,1160,Unreliable,Unreliable,0.00%,48345,"Motley, TX",989.56,1.1722381664578196
2696,TX,Nacogdoches,543,65806,825.15,816.21,0.02%,48347,"Nacogdoches, TX",946.54,69.52268261246223
2697,TX,Navarro,563,48523,1160.27,950,0.02%,48349,"Navarro, TX",1009.63,48.0601804621495
2698,TX,Newton,158,14003,1128.33,899.07,0.01%,48351,"Newton, TX",933.68,14.997643732327994
2699,TX,Nolan,175,14993,1167.21,901.13,0.01%,48353,"Nolan, TX",912.0,16.43969298245614
2700,TX,Nueces,2914,361350,806.42,760.16,0.11%,48355,"Nueces, TX",838.48,430.9584009159431
